,city,date,treat,price,rating,omtaler,gæster,soveværelser,shampoo,hot water,hangers,blackout curtains,entertainment,work,family,security,wi-fi,kitchen,refrigerator,attractions nearby,outdoor,parkering and faciliteter,smoking allowed,hair dryer,other,cleaning products,temperature,view,bed linen,gæster,washing machine,host,fitness equipment,dishwasher,fireplace,pool etc.,mailbox,Sights,Safety,Shopping,Location,Climate,Affordability
816,Barcalona,2024-05-24,0,1666,4.56,185,5.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,5.0,1.0,1.0,,1.0,,,,,,,,,
817,Barcalona,2024-05-24,0,1684,4.69,26,3.0,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,3.0,1.0,,,,,,,,,,,,
818,Barcalona,2024-05-24,0,1915,4.71,7,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,1.0,,,2.0,,1.0,,,,1.0,,,,,,,
819,Barcalona,2024-05-24,0,2012,4.64,118,2.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,,,,1.0,2.0,,1.0,,,,,1.0,,,,,,
820,Barcalona,2024-05-24,0,1528,4.47,17,2.0,2.0,1.0,,,,1.0,1.0,,,1.0,,,,,1.0,,,,,1.0,,,2.0,,,,,,,,,,,,,
821,Barcalona,2024-05-24,0,1621,4.32,184,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,7.0,1.0,,,1.0,,,,,,,,,
822,Barcalona,2024-05-24,0,1781,,,3.0,3.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,1.0,,1.0,3.0,1.0,,,,,,,,,,,,
823,Barcalona,2024-05-24,0,1491,4.43,83,3.0,1.0,,,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,1.0,,,3.0,,,,,,1.0,,,,,,,
824,Barcalona,2024-05-24,0,1565,,,4.0,3.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,,1.0,,,4.0,1.0,1.0,,1.0,,,1.0,,,,,,
825,Barcalona,2024-05-24,0,1476,4.43,30,2.0,1.0,,,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,1.0,,,,,,,
826,Barcalona,2024-05-24,0,1714,4.23,32,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,,1.0,1.0,,,,,,,,,
827,Barcalona,2024-05-24,0,1826,,,2.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,1.0,,,,,,2.0,,,,,,,,,,,,,
828,Barcalona,2024-05-24,0,1579,4.61,85,2.0,1.0,,,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,
829,Barcalona,2024-05-24,0,1885,,,6.0,5.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,6.0,1.0,,,,,,,,,,,,
830,Barcalona,2024-05-24,0,1920,4.95,19,7.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,7.0,1.0,,,,,,,,,,,,
831,Barcalona,2024-05-24,0,1741,,,3.0,2.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,,,,3.0,1.0,1.0,,,,,1.0,,,,,,
832,Barcalona,2024-05-24,0,1937,,,2.0,1.0,,,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,1.0,,,,,,,
833,Barcalona,2024-05-24,0,1595,4.75,4,6.0,3.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,6.0,,1.0,,,,,,,,,,,
834,Barcalona,2024-05-24,0,1736,4.02,51,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,,,2.0,1.0,,,,1.0,,,,,,,,
835,Barcalona,2024-05-24,0,1491,4.30,121,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,3.0,,,,,,,,,,,,,
836,Barcalona,2024-05-24,0,1714,,,4.0,3.0,1.0,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,4.0,,,,,,,,,,,,,
837,Barcalona,2024-05-24,0,2496,4.84,161,4.0,3.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,4.0,,1.0,,,,,,,,,,,
838,Barcalona,2024-05-24,0,1666,5.0,6,1.0,1.0,,,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,
839,Barcalona,2024-05-24,0,1561,4.64,357,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,1.0,,,4.0,1.0,,,,,,,,,,,,
840,Barcalona,2024-05-24,0,2273,4.69,35,2.0,2.0,1.0,,,,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,
841,Barcalona,2024-05-24,0,2496,4.76,168,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,
842,Barcalona,2024-05-24,0,1586,5.0,5,3.0,2.0,1.0,,,,1.0,1.0,,,1.0,,,,,1.0,,,,,1.0,,,3.0,,,,,,,,,,,,,
843,Barcalona,2024-05-24,0,1535,3.80,5,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,1.0,,,1.0,,,,,,1.0,,,,,,,
844,Barcalona,2024-05-24,0,1472,4.39,38,2.0,1.0,1.0,,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,1.0,,,,,,,
845,Barcalona,2024-05-24,0,1639,,,4.0,3.0,1.0,,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,1.0,,,4.0,,,,,,,,,,,,,
846,Barcalona,2024-05-24,0,1431,4.07,14,2.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,1.0,,,,,,2.0,,,,,,,,,,,,,
847,Barcalona,2024-05-24,0,1811,,,4.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,1.0,,,4.0,1.0,1.0,,,,1.0,,,,,,,
848,Barcalona,2024-05-24,0,1639,,,2.0,1.0,,,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,1.0,,,,,,,
849,Barcalona,2024-05-24,0,1803,4.63,16,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,
850,Barcalona,2024-05-24,0,1656,4.20,10,4.0,3.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,4.0,,1.0,,,,,,,,,,,
851,Barcalona,2024-05-24,0,1527,,,2.0,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,
852,Barcalona,2024-05-24,0,1863,,,2.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,,,,,,,1.0,,,1.0,,,2.0,,1.0,,,,,,,,,,,
853,Barcalona,2024-05-24,0,1773,4.64,69,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0,2.0,1.0,,,,,,,,,,,,
854,Barcalona,2024-05-24,0,2273,4.77,26,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,
855,Barcalona,2024-05-24,0,1751,,,5.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,1.0,5.0,1.0,1.0,,,,,1.0,,,,,,
856,Barcalona,2024-05-24,0,1542,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,2.0,,,1.0,,,1.0,,,,,,,
857,Barcalona,2024-05-24,0,1640,4.48,68,3.0,1.0,,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,,,3.0,1.0,,,,,,,,,,,,
858,Barcalona,2024-05-24,0,1490,,,2.0,1.0,,,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,1.0,,,,,,,
859,Barcalona,2024-05-24,0,1579,4.63,93,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,1.0,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,
860,Barcalona,2024-05-24,0,1930,,,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,
861,Barcalona,2024-05-24,0,1491,,,2.0,1.0,1.0,,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,
862,Barcalona,2024-05-24,0,1863,,,4.0,3.0,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,1.0,,,4.0,1.0,,,,,,,,,,,,
863,Barcalona,2024-05-24,0,1468,,,2.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,
864,Barcalona,2024-05-24,0,1628,4.25,4,,2.0,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,
865,Barcalona,2024-05-24,0,1453,,,2.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,,,1.0,,,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,
866,Barcalona,2024-05-24,0,1491,4.33,21,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,1.0,,1.0,2.0,,,,,,,,,,,,,
867,Barcalona,2024-05-24,0,1907,4.17,12,2.0,1.0,1.0,,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,1.0,,,,,,,
868,Barcalona,2024-05-24,0,1446,5.0,4,5.0,3.0,,,,,1.0,1.0,,,1.0,1.0,,,1.0,,,,,,1.0,,,5.0,1.0,,,,,,,,,,,,
869,Barcalona,2024-05-24,0,1609,5.0,5,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,5.0,,,,1.0,,,,,,,,,
870,Barcalona,2024-05-24,0,1744,4.56,25,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,1.0,,,1.0,,1.0,,,,1.0,,,,,,,
871,Barcalona,2024-05-24,0,1863,,,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,2.0,,,,,,,,,,,,,
872,Barcalona,2024-05-24,0,1490,,,4.0,2.0,,,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,1.0,,,4.0,,,,,,1.0,,,,,,,
873,Barcalona,2024-05-24,0,1841,4.92,13,3.0,2.0,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,,,1.0,,1.0,3.0,,,,,,,,,,,,,
874,Barcalona,2024-05-24,0,1781,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,1.0,,1.0,2.0,,1.0,,,,,,,,,,,
875,Barcalona,2024-05-24,0,1753,,,2.0,1.0,1.0,,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,1.0,,,,,,,
876,Barcalona,2024-05-24,0,1595,,,3.0,3.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,,,,,,,1.0,,,1.0,,,3.0,,1.0,,,,,,,,,,,
877,Barcalona,2024-05-24,0,1565,,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,4.0,,1.0,,,,,1.0,,,,,,
878,Barcalona,2024-05-24,0,1595,4.25,4,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,1.0,,,1.0,,1.0,,,,1.0,,,,,,,
879,Barcalona,2024-05-24,0,1788,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,1.0,,1.0,2.0,,1.0,,,,,,,,,,,
880,Barcalona,2024-05-24,0,1766,,,6.0,3.0,1.0,,1.0,,1.0,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,1.0,6.0,1.0,,,,,,,,,,,,
881,Barcalona,2024-05-24,0,1754,4.60,163,2.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,1.0,,,1.0,,,2.0,1.0,,,,,,,,,,,,
882,Barcalona,2024-05-24,0,1706,,,4.0,2.0,1.0,,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,1.0,,,4.0,,,,,,,,,,,,,
883,Barcalona,2024-05-24,0,1595,,,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,1.0,,1.0,2.0,,,,,,1.0,,,,,,,
884,Barcalona,2024-05-24,0,1507,4.38,9,3.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,1.0,,1.0,3.0,,,,,,,,,,,,,
885,Barcalona,2024-05-24,0,1849,4.58,44,6.0,5.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,1.0,6.0,1.0,,,,,,,,,,,,
886,Barcalona,2024-05-24,0,1669,4.25,4,2.0,2.0,1.0,,,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,
887,Barcalona,2024-05-24,0,1960,,,,2.0,1.0,1.0,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,
888,Barcalona,2024-05-24,0,1833,4.38,8,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,1.0,,1.0,2.0,,1.0,,,,,,,,,,,
889,Barcalona,2024-05-24,0,1850,4.0,10,4.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,4.0,,,,,,,,,,,,,
890,Barcalona,2024-05-24,0,1818,4.57,7,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,4.0,,1.0,,,,,1.0,,,,,,
891,Barcalona,2024-05-24,0,1446,4.38,8,4.0,2.0,,,,,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,4.0,1.0,,,,,,,,,,,,
892,Barcalona,2024-05-24,0,1676,4.63,8,2.0,1.0,,,,,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,,1.0,,2.0,1.0,,1.0,,,,,,,,,,
893,Barcalona,2024-05-24,0,1446,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,1.0,,,1.0,,1.0,,,,1.0,,,,,,,
894,Barcalona,2024-05-24,0,1754,4.63,99,,1.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,
895,Barcalona,2024-05-24,0,1797,4.63,8,2.0,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,
896,Barcalona,2024-05-24,0,1666,4.67,3,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,1.0,,1.0,2.0,,1.0,,,,,,,,,,,
897,Barcalona,2024-05-24,0,1893,,,4.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,1.0,4.0,,,,,,,,,,,,,
898,Barcalona,2024-05-24,0,1446,4.33,18,,2.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,
899,Barcalona,2024-05-24,0,1736,,,3.0,1.0,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,1.0,,,3.0,1.0,,,,,,,,,,,,
900,Barcalona,2024-05-24,0,1676,4.0,6,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,,1.0,3.0,,,1.0,,,1.0,,,,,,,
901,Barcalona,2024-05-24,0,1911,4.19,181,2.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,
902,Barcalona,2024-05-24,0,1885,4.70,20,6.0,6.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,,1.0,,,,,1.0,,,,,,
903,Barcalona,2024-05-24,0,1928,,,2.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,1.0,,,2.0,,,,,,,,,,,,,
904,Barcalona,2024-05-24,0,1967,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,,,1.0,,,,,,,,,
905,Barcalona,2024-05-24,0,1701,,,3.0,3.0,1.0,,,,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,1.0,,,3.0,1.0,,,,,,,,,,,,
906,Barcalona,2024-05-24,0,1900,,,,2.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,
907,Barcalona,2024-05-24,0,1678,4.36,11,6.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,6.0,1.0,,,,,,,,,,,,
908,Barcalona,2024-05-24,0,1841,4.85,26,,1.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,
909,Barcalona,2024-05-24,0,1947,4.43,7,,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,
910,Barcalona,2024-05-24,0,1516,4.67,3,,2.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,
911,Barcalona,2024-05-24,0,1929,5.0,13,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,,,1.0,,,,,,,,,
912,Barcalona,2024-05-24,0,1797,,,3.0,2.0,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,1.0,,,3.0,1.0,,,,,,,,,,,,
913,Barcalona,2024-05-24,0,1465,4.33,6,6.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,6.0,,,,,,,,,,,,,
914,Barcalona,2024-05-24,0,1516,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,
915,Barcalona,2024-05-24,0,1841,5.0,5,,2.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,
916,Barcalona,2024-05-24,0,1446,,,4.0,2.0,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,4.0,,1.0,,,,,,,,,,,
917,Barcalona,2024-05-24,0,1930,,,,2.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,
918,Barcalona,2024-05-24,0,1753,4.75,4,4.0,2.0,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,4.0,1.0,,,,,,,,,,,,
919,Barcalona,2024-05-24,0,1621,3.33,3,6.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,6.0,,,,,,,,,,,,,
920,Barcalona,2024-05-24,0,1542,,,,2.0,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,,,,1.0,,1.0,,1.0,,,,,,,,
921,Barcalona,2024-05-24,0,1516,,,4.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0,4.0,1.0,,,,,,,,,,,,
922,Barcalona,2024-05-24,0,1446,5.0,4,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,Barcalona,2024-05-24,0,1930,,,,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,,,1.0,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,
924,Barcalona,2024-05-24,0,1446,4.67,3,3.0,2.0,,,,,,1.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,3.0,1.0,,,,,,,,,,,,
925,Barcalona,2024-05-24,0,1621,,,6.0,5.0,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,1.0,,,6.0,1.0,,,,,,,,,,,,
926,Barcalona,2024-05-24,0,1885,,,6.0,5.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,1.0,,,1.0,,1.0,6.0,1.0,,,,,,,,,,,,
927,Barcalona,2024-05-24,0,1727,,,,1.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,
928,Barcalona,2024-05-24,0,1753,2.67,3,4.0,3.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,1.0,,,1.0,,1.0,4.0,1.0,,,,,,,,,,,,
929,Barcalona,2024-05-24,0,1928,,,5.0,2.0,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,1.0,,,5.0,1.0,,,,,,,,,,,,
930,Barcalona,2024-05-24,0,1446,3.75,4,6.0,5.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0,6.0,1.0,,,,,,,,,,,,
931,Barcalona,2024-05-24,0,1928,,,6.0,5.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,1.0,,1.0,6.0,1.0,,,,,,,,,,,,
932,Barcalona,2024-05-24,0,1621,,,6.0,4.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,,1.0,6.0,1.0,,,,,,,,,,,,
933,Barcalona,2024-05-24,0,1666,,,6.0,5.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,1.0,,,1.0,,1.0,6.0,1.0,,,,,,,,,,,,
934,Barcalona,2024-05-24,0,1928,4.44,9,5.0,2.0,,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,1.0,,,5.0,1.0,,,,,,,,,,,,
935,Barcalona,2024-05-24,0,1928,3.67,6,5.0,4.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,1.0,,1.0,5.0,1.0,,,,,,,,,,,,
936,Barcalona,2024-05-24,0,1928,4.17,6,5.0,5.0,,,,,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,,,,1.0,,,5.0,1.0,,,,,,,,,,,,
937,Barcalona,2024-05-24,0,1446,4.50,7,6.0,5.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,6.0,1.0,,,,,,,,,,,,
938,Barcalona,2024-05-24,0,1928,,,5.0,4.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,1.0,,1.0,5.0,1.0,,,,,,,,,,,,
939,Barcalona,2024-05-24,0,1928,,,4.0,3.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,1.0,,1.0,,,1.0,,1.0,4.0,1.0,,,,,,,,,,,,
940,Barcalona,2024-05-24,0,1928,4.18,13,6.0,4.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0,6.0,1.0,,,1.0,,,,,,,,,
941,Barcalona,2024-05-24,0,1928,4.67,3,5.0,4.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,1.0,,1.0,5.0,1.0,,,,,,,,,,,,
942,Barcalona,2024-05-24,0,1928,,,6.0,4.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,6.0,1.0,,,,,,,,,,,,
943,Barcalona,2024-05-24,0,1621,,,6.0,4.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0,6.0,1.0,,,1.0,,,,,,,,,
944,Barcalona,2024-05-24,0,1928,,,6.0,4.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0,6.0,1.0,,,,,,,,,,,,
945,Barcalona,2024-05-24,0,1928,4.0,4,,,1.0,,,,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,
946,Barcalona,2024-05-24,0,1928,3.67,6,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,,1.0,5.0,,,,,,,,,,,,,
