,city,date,treat,price,rating,omtaler,gæster,soveværelser,entertainment,security,work,wi-fi,kitchen,outdoor,bathroom,shampoo,washing machine,refrigerator,hot water,bed linen,family,parkering and faciliteter,hair dryer,hangers,smoking allowed,other,cleaning products,host,mailbox,view,dishwasher,blackout curtains,temperature,attractions nearby,fireplace,fitness equipment,pool etc.,Sights,Safety,Shopping,Location,Climate,Affordability
1087,Copenhagen,2024-05-17,0,1471,4.54,24,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,1.0,1.0,,,,1.0,1.0,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1088,Copenhagen,2024-05-17,0,1441,4.88,8,2.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1089,Copenhagen,2024-05-17,0,1530,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,1.0,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1090,Copenhagen,2024-05-17,0,1440,,,3.0,2.0,,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1091,Copenhagen,2024-05-17,0,1618,4.50,16,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1092,Copenhagen,2024-05-17,0,1530,4.67,9,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,1.0,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1093,Copenhagen,2024-05-17,0,1518,4.75,8,4.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,1.0,,1.0,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1094,Copenhagen,2024-05-17,0,1618,4.60,5,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,1.0,,,,,,1.0,1.0,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1095,Copenhagen,2024-05-17,0,1618,4.0,17,4.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,1.0,,1.0,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1096,Copenhagen,2024-05-17,0,1530,5.0,4,2.0,1.0,1.0,,,,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1097,Copenhagen,2024-05-17,0,1618,4.0,17,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1098,Copenhagen,2024-05-17,0,1530,4.33,3,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1099,Copenhagen,2024-05-17,0,1471,4.43,7,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1100,Copenhagen,2024-05-17,0,1441,5.0,14,4.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,,,,1.0,1.0,1.0,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1101,Copenhagen,2024-05-17,0,1677,,,7.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1102,Copenhagen,2024-05-17,0,1588,5.0,5,2.0,1.0,,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,1.0,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1103,Copenhagen,2024-05-17,0,1527,4.75,4,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1104,Copenhagen,2024-05-17,0,1471,4.67,24,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,1.0,,1.0,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1105,Copenhagen,2024-05-17,0,1453,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,,,,1.0,1.0,1.0,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1106,Copenhagen,2024-05-17,0,1618,5.0,3,2.0,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1107,Copenhagen,2024-05-17,0,1594,,,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,,1.0,,1.0,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1108,Copenhagen,2024-05-17,0,1517,4.90,10,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1109,Copenhagen,2024-05-17,0,1530,3.80,10,2.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1110,Copenhagen,2024-05-17,0,1553,4.25,27,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,,1.0,,1.0,,,6.8,9.0,5.25,8.25,5.0,1.25
1111,Copenhagen,2024-05-17,0,1647,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1112,Copenhagen,2024-05-17,0,1647,5.0,3,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1113,Copenhagen,2024-05-17,0,1528,4.75,4,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,1.0,1.0,,,,,1.0,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1114,Copenhagen,2024-05-17,0,1530,4.40,5,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1115,Copenhagen,2024-05-17,0,1647,4.50,10,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1116,Copenhagen,2024-05-17,0,1471,4.78,9,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1117,Copenhagen,2024-05-17,0,1647,4.81,36,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1118,Copenhagen,2024-05-17,0,1530,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,1.0,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1119,Copenhagen,2024-05-17,0,1530,,,4.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,6.8,9.0,5.25,8.25,5.0,1.25
1120,Copenhagen,2024-05-17,0,1471,,,4.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1121,Copenhagen,2024-05-17,0,1588,4.89,50,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1122,Copenhagen,2024-05-17,0,1559,,,5.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1123,Copenhagen,2024-05-17,0,1471,4.91,11,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,,,,,1.0,1.0,1.0,,,1.0,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1124,Copenhagen,2024-05-17,0,1618,5.0,8,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1125,Copenhagen,2024-05-17,0,1500,,,3.0,3.0,,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,,1.0,1.0,1.0,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1126,Copenhagen,2024-05-17,0,1441,4.79,19,2.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1127,Copenhagen,2024-05-17,0,1834,4.50,168,4.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1128,Copenhagen,2024-05-17,0,1606,4.82,25,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,1.0,,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1129,Copenhagen,2024-05-17,0,1618,5.0,5,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1130,Copenhagen,2024-05-17,0,1441,5.0,13,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1131,Copenhagen,2024-05-17,0,1643,,,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,1.0,,6.8,9.0,5.25,8.25,5.0,1.25
1132,Copenhagen,2024-05-17,0,1471,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1133,Copenhagen,2024-05-17,0,1528,4.70,10,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1134,Copenhagen,2024-05-17,0,1524,,,2.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1135,Copenhagen,2024-05-17,0,1531,4.50,4,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1136,Copenhagen,2024-05-17,0,1677,3.75,4,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1137,Copenhagen,2024-05-17,0,1530,4.89,9,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,,,1.0,,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1138,Copenhagen,2024-05-17,0,1471,5.0,3,2.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,6.8,9.0,5.25,8.25,5.0,1.25
1139,Copenhagen,2024-05-17,0,1478,4.33,3,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,1.0,,6.8,9.0,5.25,8.25,5.0,1.25
1140,Copenhagen,2024-05-17,0,1588,,,2.0,2.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,1.0,,1.0,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1141,Copenhagen,2024-05-17,0,1588,5.0,4,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1142,Copenhagen,2024-05-17,0,1588,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1143,Copenhagen,2024-05-17,0,1618,,,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1144,Copenhagen,2024-05-17,0,1559,4.50,14,3.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,1.0,,,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1145,Copenhagen,2024-05-17,0,1588,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1146,Copenhagen,2024-05-17,0,1530,4.79,19,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1147,Copenhagen,2024-05-17,0,1647,,,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1148,Copenhagen,2024-05-17,0,1471,4.29,7,2.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1149,Copenhagen,2024-05-17,0,1447,,,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1150,Copenhagen,2024-05-17,0,1646,,,5.0,5.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,1.0,,1.0,,6.8,9.0,5.25,8.25,5.0,1.25
1151,Copenhagen,2024-05-17,0,1442,5.0,6,,4.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,,,1.0,1.0,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1152,Copenhagen,2024-05-17,0,1559,,,2.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1153,Copenhagen,2024-05-17,0,1600,5.0,7,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1154,Copenhagen,2024-05-17,0,1600,4.67,12,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1155,Copenhagen,2024-05-17,0,1646,,,4.0,2.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,6.8,9.0,5.25,8.25,5.0,1.25
1156,Copenhagen,2024-05-17,0,1441,,,4.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1157,Copenhagen,2024-05-17,0,1997,,,4.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,1.0,1.0,,,1.0,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1158,Copenhagen,2024-05-17,0,1647,,,5.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1159,Copenhagen,2024-05-17,0,1471,5.0,5,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1160,Copenhagen,2024-05-17,0,1524,4.39,36,,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,,,1.0,1.0,,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1161,Copenhagen,2024-05-17,0,1441,4.84,26,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1162,Copenhagen,2024-05-17,0,1575,,,,3.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1163,Copenhagen,2024-05-17,0,1559,4.80,11,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1164,Copenhagen,2024-05-17,0,1763,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1165,Copenhagen,2024-05-17,0,1550,5.0,8,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1166,Copenhagen,2024-05-17,0,1530,4.50,11,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1167,Copenhagen,2024-05-17,0,1677,,,4.0,3.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1168,Copenhagen,2024-05-17,0,1471,,,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1169,Copenhagen,2024-05-17,0,1530,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,6.8,9.0,5.25,8.25,5.0,1.25
1170,Copenhagen,2024-05-17,0,1618,4.70,11,2.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1171,Copenhagen,2024-05-17,0,1530,,,4.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1172,Copenhagen,2024-05-17,0,1647,,,4.0,2.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1173,Copenhagen,2024-05-17,0,1471,4.54,13,2.0,2.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1174,Copenhagen,2024-05-17,0,1471,,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1175,Copenhagen,2024-05-17,0,1677,,,4.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1176,Copenhagen,2024-05-17,0,1453,4.64,44,,2.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,,,1.0,1.0,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1177,Copenhagen,2024-05-17,0,1647,,,,3.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1178,Copenhagen,2024-05-17,0,1550,4.50,4,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1179,Copenhagen,2024-05-17,0,1693,,,3.0,2.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1180,Copenhagen,2024-05-17,0,1440,4.11,9,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1181,Copenhagen,2024-05-17,0,1588,4.80,27,4.0,4.0,1.0,,,,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,6.8,9.0,5.25,8.25,5.0,1.25
1182,Copenhagen,2024-05-17,0,1500,,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,1.0,,,1.0,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1183,Copenhagen,2024-05-17,0,1512,,,8.0,20.0,1.0,1.0,,,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,6.8,9.0,5.25,8.25,5.0,1.25
1184,Copenhagen,2024-05-17,0,1530,,,4.0,12.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1185,Copenhagen,2024-05-17,0,1647,,,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1186,Copenhagen,2024-05-17,0,1530,,,5.0,4.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1187,Copenhagen,2024-05-17,0,1706,4.82,39,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1188,Copenhagen,2024-05-17,0,1853,4.69,177,2.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1189,Copenhagen,2024-05-17,0,1736,,,4.0,3.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1190,Copenhagen,2024-05-17,0,2070,4.96,147,4.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1191,Copenhagen,2024-05-17,0,1794,4.87,208,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1192,Copenhagen,2024-05-17,0,2080,4.47,43,4.0,2.0,1.0,,1.0,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
1193,Copenhagen,2024-05-17,0,1971,4.96,28,4.0,3.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,1.0,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1194,Copenhagen,2024-05-17,0,1971,4.67,9,5.0,3.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
1195,Copenhagen,2024-05-17,0,1853,5.0,17,3.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
